1201管理科学与工程,西安交通大学
1201管理科学与工程,国防科学技术大学
1202工商管理,中国人民大学
1202工商管理,清华大学
1202工商管理,厦门大学
1202工商管理,中山大学
1202工商管理,西安交通大学
120201会计学,中央财经大学
120201会计学,东北财经大学
120201会计学,上海财经大学
120201会计学,中南财经政法大学
120201会计学,西南财经大学
120202企业管理,北京大学
120202企业管理,南开大学
120202企业管理,南京大学
120204技术经济及管理,重庆大学
1203农业经济管理,中国人民大学
1203农业经济管理,中国农业大学
1203农业经济管理,南京农业大学
1203农业经济管理,华中农业大学
1203农业经济管理,华南农业大学
1203农业经济管理,西北农林科技大学
120401行政管理,中国人民大学
120401行政管理,中山大学
120402社会医学与卫生事业管理,复旦大学
120403教育经济与管理,北京大学
120403教育经济与管理,北京师范大学
120404社会保障,武汉大学
120405土地资源管理,南京农业大学
1205图书馆、情报与档案管理,武汉大学
120501图书馆学,北京大学
120502情报学,南京大学
120503档案学,中国人民大学
